order_id,order_date,ship_date,customer,manufactory,product_name,segment,category,subcategory,region,zip,city,state,country,discount,profit,quantity,sales,profit_margin
US-2022-124163,25/09/2021,30/09/2021,Steve Chapman,Other,Manco Dry-Lighter Erasable Highlighter,Corporate,Office Supplies,Art,Central,54601,La Crosse,Wisconsin,United States,0.00,1.03,1,"45,750.00",0.34
US-2022-124163,25/09/2021,30/09/2021,Steve Chapman,Logitech,Logitech Wireless Headset h800,Corporate,Technology,Accessories,Central,54601,La Crosse,Wisconsin,United States,0.00,"1,749,825.00",5,499.95,0.35
US-2022-125402,25/09/2021,01/10/2021,Dan Lawera,Global,"Global Airflow Leather Mesh Back Chair, Black",Consumer,Furniture,Chairs,West,90805,Long Beach,California,United States,0.20,"60,392.00",4,"483,136.00",125.00
US-2022-125402,25/09/2021,01/10/2021,Dan Lawera,Newell,Newell 346,Consumer,Office Supplies,Art,West,90805,Long Beach,California,United States,0.00,1.67,2,5.76,0.29
US-2022-125402,25/09/2021,01/10/2021,Dan Lawera,Avery,Avery 513,Consumer,Office Supplies,Labels,West,90805,Long Beach,California,United States,0.00,2.29,1,4.98,0.46
US-2022-125402,25/09/2021,01/10/2021,Dan Lawera,Other,Alphabetical Labels for Top Tab Filing,Consumer,Office Supplies,Labels,West,90805,Long Beach,California,United States,0.00,14.80,2,"45,837.00",0.50
US-2022-125402,25/09/2021,01/10/2021,Dan Lawera,Ampad,"Ampad Evidence Wirebond Steno Books, 6"" x 9""",Consumer,Office Supplies,Paper,West,90805,Long Beach,California,United States,0.00,"5,123.00",5,"45,910.00",0.47
US-2022-125402,25/09/2021,01/10/2021,Dan Lawera,Canon,Canon PC-428 Personal Copier,Consumer,Technology,Copiers,West,90805,Long Beach,California,United States,0.20,"1,619,919.00",3,"479,976.00","3,375.00"
US-2022-125402,25/09/2021,01/10/2021,Dan Lawera,Other,"SmartStand Mobile Device Holder, Assorted Colors",Consumer,Technology,Phones,West,90805,Long Beach,California,United States,0.20,4.47,8,"44,736.00",0.10
US-2022-140417,25/09/2021,29/09/2021,Katrina Edelman,GBC,GBC Poly Designer Binding Covers,Corporate,Office Supplies,Binders,West,97224,Tigard,Oregon,United States,0.70,"-35,154.00",1,"5,022.00",-0.70
US-2022-140417,25/09/2021,29/09/2021,Katrina Edelman,REDIFORM,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",Corporate,Office Supplies,Paper,West,97224,Tigard,Oregon,United States,0.20,"22,518.00",9,"60,048.00",375.00
US-2022-148747,25/09/2021,27/09/2021,Aaron Smayling,Atlantic,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",Corporate,Furniture,Bookcases,West,94110,San Francisco,California,United States,0.15,"84,294.00",2,"477,666.00","176,470,588.00"
US-2022-109260,26/09/2021,01/10/2021,Tanja Norvell,Logitech,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),Home Office,Technology,Accessories,South,32303,Tallahassee,Florida,United States,0.20,"-755,958.00",3,"431,976.00",-175.00
US-2022-132017,26/09/2021,27/09/2021,Matt Hagelstein,GBC,GBC Recycled VeloBinder Covers,Corporate,Office Supplies,Binders,Central,77041,Houston,Texas,United States,0.80,"-115,872.00",2,"6,816.00",-1.70
US-2022-143406,26/09/2021,30/09/2021,Lisa Ryan,Other,High-Back Leather Manager's Chair,Corporate,Furniture,Chairs,Central,77041,Houston,Texas,United States,0.30,"-1,364,895.00",5,"454,965.00",-0.30
US-2022-143406,26/09/2021,30/09/2021,Lisa Ryan,Hoover,Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup,Corporate,Office Supplies,Appliances,Central,77041,Houston,Texas,United States,0.80,"-2,511,864.00",2,"93,032.00",-2.70
US-2022-145898,26/09/2021,26/09/2021,Chuck Magee,Sanford,SANFORD Major Accent Highlighters,Consumer,Office Supplies,Art,West,92374,Redlands,California,United States,0.00,"13,452.00",5,35.40,0.38
US-2022-145898,26/09/2021,26/09/2021,Chuck Magee,Avery,Avery 494,Consumer,Office Supplies,Labels,West,92374,Redlands,California,United States,0.00,3.60,3,7.83,0.46
US-2022-145898,26/09/2021,26/09/2021,Chuck Magee,Other,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),Consumer,Office Supplies,Paper,West,92374,Redlands,California,United States,0.00,"13,455.00",5,"45,929.00",0.45
US-2022-145898,26/09/2021,26/09/2021,Chuck Magee,Advantus,Advantus Rolling Storage Box,Consumer,Office Supplies,Storage,West,92374,Redlands,California,United States,0.00,"138,915.00",3,51.45,0.27
US-2022-146794,26/09/2021,01/10/2021,Sally Hughsby,Bestar,Bestar Classic Bookcase,Corporate,Furniture,Bookcases,West,92345,Hesperia,California,United States,0.15,"19,998.00",5,"4,249,575.00","47,058,824.00"
US-2022-149790,26/09/2021,01/10/2021,Shahid Collister,Ibico,Ibico Recycled Linen-Style Covers,Consumer,Office Supplies,Binders,Central,77095,Houston,Texas,United States,0.80,"-249,984.00",2,"15,624.00",-1.60
US-2022-157714,26/09/2021,01/10/2021,Charles Sheldon,Hammermil,Hammermill Color Copier Paper (28Lb. and 96 Bright),Corporate,Office Supplies,Paper,Central,52240,Iowa City,Iowa,United States,0.00,4.50,1,9.99,0.45
US-2022-157945,26/09/2021,01/10/2021,Natalie Fritzler,Hon,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,Consumer,Furniture,Chairs,Central,62521,Decatur,Illinois,United States,0.30,"-961,146.00",3,"747,558.00","-128,571,429.00"
US-2022-157945,26/09/2021,01/10/2021,Natalie Fritzler,Staple envelope,Staple envelope,Consumer,Office Supplies,Envelopes,Central,62521,Decatur,Illinois,United States,0.20,"3,348.00",2,"8,928.00",375.00
US-2022-165820,26/09/2021,30/09/2021,Dorothy Wardle,Xerox,Xerox 1905,Corporate,Office Supplies,Paper,West,94109,San Francisco,California,United States,0.00,6.22,2,12.96,0.48
US-2022-169957,26/09/2021,30/09/2021,Steve Nguyen,Belkin,Belkin 7 Outlet SurgeMaster II,Home Office,Office Supplies,Appliances,West,98042,Covington,Washington,United States,0.00,"663,264.00",6,236.88,0.28
US-2022-169957,26/09/2021,30/09/2021,Steve Nguyen,Universal,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),Home Office,Office Supplies,Paper,West,98042,Covington,Washington,United States,0.00,"14,651.00",5,"45,929.00",0.49
US-2022-169957,26/09/2021,30/09/2021,Steve Nguyen,Micro Innovations,Micro Innovations USB RF Wireless Keyboard with Mouse,Home Office,Technology,Accessories,West,98042,Covington,Washington,United States,0.00,21.00,4,100.00,0.21
US-2022-110170,27/09/2021,03/10/2021,Harry Marie,O'Sullivan,O'Sullivan Plantations 2-Door Library in Landvery Oak,Corporate,Furniture,Bookcases,Central,77340,Huntsville,Texas,United States,0.32,"-2,250,976.00",7,"9,566,648.00","-235,294,118.00"
US-2022-123176,27/09/2021,29/09/2021,James Galang,Binney & Smith,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",Consumer,Office Supplies,Art,South,30318,Atlanta,Georgia,United States,0.00,4.58,3,13.89,0.33
US-2022-123176,27/09/2021,29/09/2021,James Galang,Xerox,Xerox 1965,Consumer,Office Supplies,Paper,South,30318,Atlanta,Georgia,United States,0.00,8.79,3,17.94,0.49
US-2022-140249,27/09/2021,03/10/2021,Shaun Weien,Samsung,Samsung Galaxy S4,Consumer,Technology,Phones,West,98103,Seattle,Washington,United States,0.20,"125,198.00",2,"1,001,584.00",125.00
US-2022-163202,27/09/2021,02/10/2021,Brian Moss,Other,Recycled Pressboard Report Cover with Reinforced Top Hinge,Corporate,Office Supplies,Binders,East,43130,Lancaster,Ohio,United States,0.70,"-20,349.00",3,"2,907.00",-0.70
US-2022-134656,28/09/2021,01/10/2021,Muhammed MacIntyre,Xerox,Xerox 1960,Corporate,Office Supplies,Paper,Central,62301,Quincy,Illinois,United States,0.20,30.98,4,"99,136.00","3,125.00"
US-2022-101497,29/09/2021,01/10/2021,Pamela Stobb,Xerox,Xerox 1887,Consumer,Office Supplies,Paper,West,90008,Los Angeles,California,United States,0.00,9.11,1,18.97,0.48
US-2022-106621,29/09/2021,01/10/2021,Dario Medina,Newell,Newell 351,Corporate,Office Supplies,Art,West,85364,Yuma,Arizona,United States,0.20,1.18,4,"10,496.00","1,125.00"
US-2022-108056,29/09/2021,03/10/2021,Erin Smith,Other,Wilson Electronics DB Pro Signal Booster,Corporate,Technology,Phones,West,97477,Springfield,Oregon,United States,0.20,75.18,3,859.20,875.00
US-2022-108616,29/09/2021,03/10/2021,Joe Kamberova,Sanford,"Sanford Colorific Colored Pencils, 12/Box",Consumer,Office Supplies,Art,South,36608,Mobile,Alabama,United States,0.00,"7,776.00",9,25.92,0.30
US-2022-108616,29/09/2021,03/10/2021,Joe Kamberova,Other,Premium Transparent Presentation Covers by GBC,Consumer,Office Supplies,Binders,South,36608,Mobile,Alabama,United States,0.00,"302,112.00",3,62.94,0.48
US-2022-108616,29/09/2021,03/10/2021,Joe Kamberova,Logitech,Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning,Consumer,Technology,Accessories,South,36608,Mobile,Alabama,United States,0.00,"713,898.00",3,209.97,0.34
US-2022-125794,29/09/2021,03/10/2021,Maris LaWare,Memorex,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,Consumer,Technology,Accessories,West,90008,Los Angeles,California,United States,0.00,"152,208.00",1,36.24,0.42
US-2022-134362,29/09/2021,02/10/2021,Linda Southworth,Avery,Avery 483,Corporate,Office Supplies,Labels,East,19140,Philadelphia,Pennsylvania,United States,0.20,5.18,4,"15,936.00",325.00
US-2022-138037,29/09/2021,03/10/2021,Andy Reiter,Avery,Avery Self-Adhesive Photo Pockets for Polaroid Photos,Consumer,Office Supplies,Binders,West,94109,San Francisco,California,United States,0.20,"9,534.00",5,27.24,0.35
US-2022-161781,29/09/2021,30/09/2021,Chad Cunningham,Newell,Newell 328,Home Office,Office Supplies,Art,Central,47201,Columbus,Indiana,United States,0.00,10.63,7,40.88,0.26
US-2022-106243,30/09/2021,04/10/2021,Greg Matthias,O'Sullivan,"O'Sullivan Elevations Bookcase, Cherry Finish",Consumer,Furniture,Bookcases,East,10011,New York City,New York,United States,0.20,"-26,196.00",5,523.92,-0.05
US-2022-108644,30/09/2021,03/10/2021,Sarah Jordon,Pressboard,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",Consumer,Office Supplies,Binders,Central,62301,Quincy,Illinois,United States,0.80,"-32,406.00",2,"1,964.00",-1.65
US-2022-111794,01/10/2021,01/10/2021,Hunter Glantz,Easy-staple paper,Easy-staple paper,Consumer,Office Supplies,Paper,Central,79109,Amarillo,Texas,United States,0.20,9.57,1,"28,352.00","3,375.00"
US-2022-111794,01/10/2021,01/10/2021,Hunter Glantz,Imation,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,Consumer,Technology,Accessories,Central,79109,Amarillo,Texas,United States,0.20,"208,719.00",3,"79,512.00","2,625.00"
US-2022-116918,01/10/2021,06/10/2021,Jamie Kunitz,Staples in misc. colors,Staples in misc. colors,Consumer,Office Supplies,Art,South,33012,Hialeah,Florida,United States,0.20,5.03,8,"30,976.00","1,625.00"
US-2022-116918,01/10/2021,06/10/2021,Jamie Kunitz,Avery,Avery Non-Stick Binders,Consumer,Office Supplies,Binders,South,33012,Hialeah,Florida,United States,0.70,-4.49,4,"5,388.00","-833,333,333.00"
US-2022-139157,01/10/2021,05/10/2021,Greg Matthias,Chromcraft,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",Consumer,Furniture,Tables,East,10024,New York City,New York,United States,0.40,"-1,157,058.00",1,"330,588.00",-0.35
US-2022-155992,01/10/2021,02/10/2021,Chris Cortes,Westinghouse,Westinghouse Clip-On Gooseneck Lamps,Consumer,Furniture,Furnishings,Central,46350,La Porte,Indiana,United States,0.00,"10,881.00",5,41.85,0.26
US-2022-155992,01/10/2021,02/10/2021,Chris Cortes,Plantronics,Plantronics Cordless Phone Headset with In-line Volume - M214C,Consumer,Technology,Phones,Central,46350,La Porte,Indiana,United States,0.00,"18,873.00",2,69.90,0.27
US-2022-157686,01/10/2021,02/10/2021,Brian DeCherney,Global,"Global Value Mid-Back Manager's Chair, Gray",Consumer,Furniture,Chairs,West,94122,San Francisco,California,United States,0.20,"12,178.00",4,"194,848.00",625.00
US-2022-118689,02/10/2021,09/10/2021,Tamara Chand,Stanley,Stanley Bostitch Contemporary Electric Pencil Sharpeners,Corporate,Office Supplies,Art,Central,47905,Lafayette,Indiana,United States,0.00,9.51,2,33.96,0.28
US-2022-118689,02/10/2021,09/10/2021,Tamara Chand,Acco,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",Corporate,Office Supplies,Binders,Central,47905,Lafayette,Indiana,United States,0.00,"168,413.00",7,34.37,0.49
US-2022-118689,02/10/2021,09/10/2021,Tamara Chand,Ibico,Ibico Ibimaster 300 Manual Binding System,Corporate,Office Supplies,Binders,Central,47905,Lafayette,Indiana,United States,0.00,"331,191.00",2,735.98,0.45
US-2022-118689,02/10/2021,09/10/2021,Tamara Chand,Acco,Acco Perma 4000 Stacking Storage Drawers,Corporate,Office Supplies,Storage,Central,47905,Lafayette,Indiana,United States,0.00,"4,872.00",2,32.48,0.15
US-2022-118689,02/10/2021,09/10/2021,Tamara Chand,Canon,Canon imageCLASS 2200 Advanced Copier,Corporate,Technology,Copiers,Central,47905,Lafayette,Indiana,United States,0.00,"8,399,976.00",5,"17,499.95",0.48
US-2022-118969,02/10/2021,03/10/2021,Liz Preis,Premier,"Premier Elliptical Ring Binder, Black",Consumer,Office Supplies,Binders,West,85023,Phoenix,Arizona,United States,0.70,"-401,808.00",6,"54,792.00","-733,333,333.00"
US-2022-134376,02/10/2021,06/10/2021,Tim Taslimi,Kensington,Kensington 6 Outlet Guardian Standard Surge Protector,Corporate,Office Supplies,Appliances,East,10024,New York City,New York,United States,0.00,"165,888.00",3,61.44,0.27
US-2022-101672,03/10/2021,07/10/2021,Daniel Byrd,Global,Global Deluxe High-Back Manager's Chair,Home Office,Furniture,Chairs,West,92630,Lake Forest,California,United States,0.20,"1,029,528.00",4,"915,136.00","1,125.00"
US-2022-101672,03/10/2021,07/10/2021,Daniel Byrd,Smead,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,Home Office,Office Supplies,Labels,West,92630,Lake Forest,California,United States,0.00,2.96,2,6.16,0.48
US-2022-101672,03/10/2021,07/10/2021,Daniel Byrd,Xerox,Xerox 1891,Home Office,Office Supplies,Paper,West,92630,Lake Forest,California,United States,0.00,"459,754.00",2,97.82,0.47
US-2022-101672,03/10/2021,07/10/2021,Daniel Byrd,Xerox,Xerox 1900,Home Office,Office Supplies,Paper,West,92630,Lake Forest,California,United States,0.00,"3,852.00",2,8.56,0.45
US-2022-103919,03/10/2021,07/10/2021,Tracy Poddar,Eldon,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",Corporate,Furniture,Furnishings,Central,75051,Grand Prairie,Texas,United States,0.60,"-29,512.00",5,38.08,-775.00
US-2022-140634,03/10/2021,06/10/2021,Hunter Lopez,Staple envelope,Staple envelope,Consumer,Office Supplies,Envelopes,Central,77095,Houston,Texas,United States,0.20,5.09,2,"15,648.00",325.00
US-2022-144939,03/10/2021,08/10/2021,Emily Burns,Office Star,Office Star - Contemporary Task Swivel Chair,Consumer,Furniture,Chairs,East,10035,New York City,New York,United States,0.10,"932,232.00",6,"599,292.00","155,555,556.00"
US-2022-121601,04/10/2021,04/10/2021,Mary O'Rourke,Other,Laser & Ink Jet Business Envelopes,Consumer,Office Supplies,Envelopes,Central,75056,The Colony,Texas,United States,0.20,"194,194.00",7,"59,752.00",325.00
US-2022-131296,04/10/2021,09/10/2021,Melanie Seite,Bush,"Bush Andora Conference Table, Maple/Graphite Gray Finish",Consumer,Furniture,Tables,East,21215,Baltimore,Maryland,United States,0.30,"-239,372.00",2,"239,372.00",-0.10
US-2022-140158,04/10/2021,08/10/2021,Daniel Raglin,Ibico,Ibico Plastic Spiral Binding Combs,Home Office,Office Supplies,Binders,East,2908,Providence,Rhode Island,United States,0.00,"13,984.00",1,"45,777.00",0.46
US-2022-140158,04/10/2021,08/10/2021,Daniel Raglin,Other,Letter Size File,Home Office,Office Supplies,Storage,East,2908,Providence,Rhode Island,United States,0.00,"34,539.00",3,119.10,0.29
US-2022-140158,04/10/2021,08/10/2021,Daniel Raglin,Hewlett-Packard,Hewlett Packard LaserJet 3310 Copier,Home Office,Technology,Copiers,East,2908,Providence,Rhode Island,United States,0.00,"25,919,568.00",9,"5,399.91",0.48
US-2022-145709,04/10/2021,08/10/2021,Anna Häberlin,Other,Magna Visual Magnetic Picture Hangers,Corporate,Furniture,Furnishings,South,33134,Coral Gables,Florida,United States,0.20,2.60,3,"11,568.00",225.00
US-2022-145709,04/10/2021,08/10/2021,Anna Häberlin,Samsung,Samsung HM1900 Bluetooth Headset,Corporate,Technology,Phones,South,33134,Coral Gables,Florida,United States,0.20,"19,755.00",3,52.68,375.00
US-2022-115952,06/10/2021,06/10/2021,Jonathan Howell,Avery,Avery Binding System Hidden Tab Executive Style Index Sets,Consumer,Office Supplies,Binders,Central,74133,Tulsa,Oklahoma,United States,0.00,"14,425.00",5,28.85,0.50
US-2022-157490,06/10/2021,07/10/2021,Laurel Beltran,Avery,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",Home Office,Office Supplies,Binders,West,81001,Pueblo,Colorado,United States,0.70,"-91,816.00",4,"11,976.00","-766,666,667.00"
US-2022-157490,06/10/2021,07/10/2021,Laurel Beltran,Other,Recycled Easel Ring Binders,Home Office,Office Supplies,Binders,West,81001,Pueblo,Colorado,United States,0.70,-14.92,4,"17,904.00","-833,333,333.00"
US-2022-157490,06/10/2021,07/10/2021,Laurel Beltran,Memorex,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",Home Office,Technology,Accessories,West,81001,Pueblo,Colorado,United States,0.20,"8,495.00",5,67.96,125.00
US-2022-157490,06/10/2021,07/10/2021,Laurel Beltran,Zebra,Zebra GK420t Direct Thermal/Thermal Transfer Printer,Home Office,Technology,Machines,West,81001,Pueblo,Colorado,United States,0.70,-938.28,6,703.71,"-1,333,333,333.00"
US-2022-127649,07/10/2021,09/10/2021,Dionis Lloyd,Okidata,Okidata C331dn Printer,Corporate,Technology,Machines,West,99207,Spokane,Washington,United States,0.20,62.82,3,837.60,75.00
US-2022-139808,07/10/2021,11/10/2021,Mick Crebagga,Alliance,"Alliance Super-Size Bands, Assorted Sizes",Consumer,Office Supplies,Fasteners,West,98270,Marysville,Washington,United States,0.00,"9,336.00",12,93.36,0.01
US-2022-155033,07/10/2021,12/10/2021,Cindy Chapman,Other,Astroparche Fine Business Paper,Consumer,Office Supplies,Paper,West,90032,Los Angeles,California,United States,0.00,5.07,2,10.56,0.48
US-2022-162614,07/10/2021,13/10/2021,Tim Brockman,GBC,GBC Recycled VeloBinder Covers,Consumer,Office Supplies,Binders,West,90049,Los Angeles,California,United States,0.20,8.86,2,"27,264.00",325.00
US-2022-163216,07/10/2021,10/10/2021,Arthur Wiediger,Avery,Avery 511,Home Office,Office Supplies,Labels,East,19143,Philadelphia,Pennsylvania,United States,0.20,1.72,2,"4,928.00",0.35
US-2022-126844,08/10/2021,14/10/2021,Bart Watters,Other,Contemporary Wood/Metal Frame,Corporate,Furniture,Furnishings,Central,77070,Houston,Texas,United States,0.60,-32.32,8,"51,712.00",-625.00
US-2022-135636,08/10/2021,13/10/2021,Doug Bickford,Fellowes,Fellowes Econo/Stor Drawers,Consumer,Office Supplies,Storage,South,28205,Charlotte,North Carolina,United States,0.20,"-67,851.00",5,387.72,-175.00
US-2022-149685,08/10/2021,15/10/2021,Peter McVee,Avery,Avery 50,Home Office,Office Supplies,Labels,Central,78207,San Antonio,Texas,United States,0.20,"202,986.00",6,"60,144.00","3,375.00"
US-2022-162026,08/10/2021,08/10/2021,Joel Eaton,Xerox,Xerox 1925,Consumer,Office Supplies,Paper,West,90036,Los Angeles,California,United States,0.00,"27,882.00",2,61.96,0.45
US-2022-114748,09/10/2021,14/10/2021,Maria Zettner,Tenex,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",Home Office,Furniture,Furnishings,West,85023,Phoenix,Arizona,United States,0.20,0.00,2,"169,568.00",0.00
US-2022-114748,09/10/2021,14/10/2021,Maria Zettner,Newell,Newell 310,Home Office,Office Supplies,Art,West,85023,Phoenix,Arizona,United States,0.20,"1,584.00",1,"1,408.00","1,125.00"
US-2022-116974,09/10/2021,15/10/2021,Michael Paige,Other,Mediabridge Sport Armband iPhone 5s,Corporate,Technology,Phones,East,45373,Troy,Ohio,United States,0.40,"-155,844.00",4,"23,976.00",-0.65
US-2022-128909,09/10/2021,11/10/2021,Sibella Parks,Luxo,Luxo Professional Magnifying Clamp-On Fluorescent Lamps,Corporate,Furniture,Furnishings,East,19143,Philadelphia,Pennsylvania,United States,0.20,"-249,624.00",4,"332,832.00",-75.00
US-2022-128909,09/10/2021,11/10/2021,Sibella Parks,Xerox,Xerox 1947,Corporate,Office Supplies,Paper,East,19143,Philadelphia,Pennsylvania,United States,0.20,5.98,4,"19,136.00","3,125.00"
US-2022-126627,10/10/2021,12/10/2021,William Brown,Eldon,"Eldon 400 Class Desk Accessories, Black Carbon",Consumer,Furniture,Furnishings,Central,77571,La Porte,Texas,United States,0.60,-6.30,4,14.00,-0.45
US-2022-126627,10/10/2021,12/10/2021,William Brown,Wilson Jones,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",Consumer,Office Supplies,Binders,Central,77571,La Porte,Texas,United States,0.80,"-262,272.00",2,"16,392.00",-1.60
US-2022-150357,10/10/2021,14/10/2021,Erica Bern,Other,Presstex Flexible Ring Binders,Corporate,Office Supplies,Binders,South,27405,Greensboro,North Carolina,United States,0.70,-2.73,3,"4,095.00","-666,666,667.00"
US-2022-150357,10/10/2021,14/10/2021,Erica Bern,Martin-Yale,Martin-Yale Premier Letter Opener,Corporate,Office Supplies,Supplies,South,27405,Greensboro,North Carolina,United States,0.20,"-43,792.00",2,"20,608.00","-2,125.00"
US-2022-157707,10/10/2021,12/10/2021,Corey Catlett,Other,"Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled",Corporate,Furniture,Bookcases,West,80219,Denver,Colorado,United States,0.70,"-1,908,522.00",3,"90,882.00",-2.10
US-2022-157707,10/10/2021,12/10/2021,Corey Catlett,Global,"Global Manager's Adjustable Task Chair, Storm",Corporate,Furniture,Chairs,West,80219,Denver,Colorado,United States,0.20,"135,882.00",1,"120,784.00","1,125.00"
US-2022-157707,10/10/2021,12/10/2021,Corey Catlett,iOttie,iOttie HLCRIO102 Car Mount,Corporate,Technology,Phones,West,80219,Denver,Colorado,United States,0.20,"-29,985.00",1,"15,992.00","-1,875.00"
US-2022-113390,11/10/2021,15/10/2021,Emily Phan,Newell,Newell 309,Consumer,Office Supplies,Art,Central,60610,Chicago,Illinois,United States,0.20,"3,465.00",3,27.72,125.00
US-2022-113390,11/10/2021,15/10/2021,Emily Phan,Avery,Avery Fluorescent Highlighter Four-Color Set,Consumer,Office Supplies,Art,Central,60610,Chicago,Illinois,United States,0.20,668.00,2,"5,344.00",125.00
US-2022-100839,13/10/2021,17/10/2021,Noah Childs,Executive Impressions,"Executive Impressions 8-1/2"" Career Panel/Partition Cubicle Clock",Corporate,Furniture,Furnishings,West,80013,Aurora,Colorado,United States,0.20,"4,368.00",3,24.96,175.00
US-2022-100839,13/10/2021,17/10/2021,Noah Childs,Hon,Hon 5100 Series Wood Tables,Corporate,Furniture,Tables,West,80013,Aurora,Colorado,United States,0.50,"-465,568.00",5,727.45,-0.64
US-2022-101161,13/10/2021,20/10/2021,Bart Watters,Howard Miller,Howard Miller Distant Time Traveler Alarm Clock,Corporate,Furniture,Furnishings,East,10024,New York City,New York,United States,0.00,"337,266.00",3,82.26,0.41
US-2022-101161,13/10/2021,20/10/2021,Bart Watters,BIC,BIC Liqua Brite Liner,Corporate,Office Supplies,Art,East,10024,New York City,New York,United States,0.00,"12,492.00",5,34.70,0.36
US-2022-101161,13/10/2021,20/10/2021,Bart Watters,Avery,Avery White Multi-Purpose Labels,Corporate,Office Supplies,Labels,East,10024,New York City,New York,United States,0.00,"11,454.00",5,"45,924.00",0.46
US-2022-101161,13/10/2021,20/10/2021,Bart Watters,Other,Computer Printout Paper with Letter-Trim Perforations,Corporate,Office Supplies,Paper,East,10024,New York City,New York,United States,0.00,"182,112.00",2,37.94,0.48
US-2022-101161,13/10/2021,20/10/2021,Bart Watters,Fellowes,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,Corporate,Office Supplies,Storage,East,10024,New York City,New York,United States,0.00,"239,688.00",3,99.87,0.24
US-2022-145583,13/10/2021,19/10/2021,Lena Creighton,Other,Longer-Life Soft White Bulbs,Consumer,Furniture,Furnishings,West,95661,Roseville,California,United States,0.00,"206,976.00",14,43.12,0.48
US-2022-145583,13/10/2021,19/10/2021,Lena Creighton,Sanford,"Sanford Colorific Colored Pencils, 12/Box",Consumer,Office Supplies,Art,West,95661,Roseville,California,United States,0.00,"3,456.00",4,11.52,0.30
US-2022-145583,13/10/2021,19/10/2021,Lena Creighton,GBC,GBC Wire Binding Strips,Consumer,Office Supplies,Binders,West,95661,Roseville,California,United States,0.20,"266,616.00",3,"76,176.00",0.35
US-2022-145583,13/10/2021,19/10/2021,Lena Creighton,Other,Ideal Clamps,Consumer,Office Supplies,Fasteners,West,95661,Roseville,California,United States,0.00,1.97,2,"45,692.00",0.49
US-2022-145583,13/10/2021,19/10/2021,Lena Creighton,Xerox,Xerox 1880,Consumer,Office Supplies,Paper,West,95661,Roseville,California,United States,0.00,"166,568.00",1,35.44,0.47
US-2022-145583,13/10/2021,19/10/2021,Lena Creighton,Xerox,Xerox 195,Consumer,Office Supplies,Paper,West,95661,Roseville,California,United States,0.00,9.62,3,"45,767.00",0.48
US-2022-145583,13/10/2021,19/10/2021,Lena Creighton,Fiskars,Fiskars Softgrip Scissors,Consumer,Office Supplies,Supplies,West,95661,Roseville,California,United States,0.00,"184,464.00",6,65.88,0.28
US-2022-154018,13/10/2021,19/10/2021,Helen Andreada,Tenex,"Tenex ""The Solids"" Textured Chair Mats",Consumer,Furniture,Furnishings,Central,78041,Laredo,Texas,United States,0.60,"-150,414.00",5,139.92,"-1,075.00"
US-2022-154018,13/10/2021,19/10/2021,Helen Andreada,Newell,Newell 334,Consumer,Office Supplies,Art,Central,78041,Laredo,Texas,United States,0.20,1.19,1,"15,872.00",75.00
US-2022-154018,13/10/2021,19/10/2021,Helen Andreada,Avery,Avery Non-Stick Binders,Consumer,Office Supplies,Binders,Central,78041,Laredo,Texas,United States,0.80,"-110,005.00",7,"6,286.00",-1.75
US-2022-154018,13/10/2021,19/10/2021,Helen Andreada,Array,Array Memo Cubes,Consumer,Office Supplies,Paper,Central,78041,Laredo,Texas,United States,0.20,3.19,2,"8,288.00","3,625.00"
US-2022-154018,13/10/2021,19/10/2021,Helen Andreada,Razer,Razer Kraken PRO Over Ear PC and Music Headset,Consumer,Technology,Accessories,Central,78041,Laredo,Texas,United States,0.20,"23,997.00",3,"191,976.00",125.00
US-2022-108098,14/10/2021,18/10/2021,Christine Phan,WD My Passport,WD My Passport Ultra 500GB Portable External Hard Drive,Corporate,Technology,Accessories,West,98115,Seattle,Washington,United States,0.00,30.09,3,177.00,0.17
US-2022-113607,14/10/2021,18/10/2021,Pauline Webber,Xerox,Xerox 1908,Corporate,Office Supplies,Paper,East,10009,New York City,New York,United States,0.00,"548,604.00",2,111.96,0.49
